nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,jumlah_missing_awal
KABUPATEN MAGETAN,2022-07-01,KEDELAI,10733,RP/KG,1
KABUPATEN MAGETAN,2022-08-01,KEDELAI,11000,RP/KG,0
KABUPATEN MAGETAN,2022-09-01,KEDELAI,8500,RP/KG,0
KABUPATEN MAGETAN,2022-10-01,KEDELAI,9400,RP/KG,0
KABUPATEN MAGETAN,2022-11-01,KEDELAI,9364,RP/KG,1
KABUPATEN MAGETAN,2022-12-01,KEDELAI,9327,RP/KG,1
KABUPATEN MAGETAN,2023-01-01,KEDELAI,9291,RP/KG,1
KABUPATEN MAGETAN,2023-02-01,KEDELAI,9255,RP/KG,1
KABUPATEN MAGETAN,2023-03-01,KEDELAI,9218,RP/KG,1
KABUPATEN MAGETAN,2023-04-01,KEDELAI,9182,RP/KG,1
KABUPATEN MAGETAN,2023-05-01,KEDELAI,9145,RP/KG,1
KABUPATEN MAGETAN,2023-06-01,KEDELAI,9109,RP/KG,1
KABUPATEN MAGETAN,2023-07-01,KEDELAI,9073,RP/KG,1
KABUPATEN MAGETAN,2023-08-01,KEDELAI,9036,RP/KG,1
KABUPATEN MAGETAN,2023-09-01,KEDELAI,9000,RP/KG,0
KABUPATEN MAGETAN,2023-10-01,KEDELAI,9250,RP/KG,1
KABUPATEN MAGETAN,2023-11-01,KEDELAI,9500,RP/KG,1
KABUPATEN MAGETAN,2023-12-01,KEDELAI,9750,RP/KG,1
KABUPATEN MAGETAN,2024-01-01,KEDELAI,10000,RP/KG,0
KABUPATEN MAGETAN,2024-02-01,KEDELAI,9721,RP/KG,1
KABUPATEN MAGETAN,2024-03-01,KEDELAI,9442,RP/KG,1
KABUPATEN MAGETAN,2024-04-01,KEDELAI,9162,RP/KG,1
KABUPATEN MAGETAN,2024-05-01,KEDELAI,8883,RP/KG,1
KABUPATEN MAGETAN,2024-06-01,KEDELAI,8604,RP/KG,1
KABUPATEN MAGETAN,2024-07-01,KEDELAI,8325,RP/KG,1
KABUPATEN MAGETAN,2024-08-01,KEDELAI,8046,RP/KG,1
KABUPATEN MAGETAN,2024-09-01,KEDELAI,7767,RP/KG,1
KABUPATEN MAGETAN,2024-10-01,KEDELAI,7488,RP/KG,1
KABUPATEN MAGETAN,2024-11-01,KEDELAI,7208,RP/KG,1
KABUPATEN MAGETAN,2024-12-01,KEDELAI,6929,RP/KG,1
KABUPATEN MAGETAN,2025-01-01,KEDELAI,6650,RP/KG,0
KABUPATEN MAGETAN,2025-02-01,KEDELAI,6625,RP/KG,1
KABUPATEN MAGETAN,2025-03-01,KEDELAI,6600,RP/KG,0
KABUPATEN MAGETAN,2025-04-01,KEDELAI,6600,RP/KG,1
KABUPATEN MAGETAN,2025-05-01,KEDELAI,6600,RP/KG,1
KABUPATEN MAGETAN,2025-06-01,KEDELAI,6600,RP/KG,1
KABUPATEN MAGETAN,2025-07-01,KEDELAI,6600,RP/KG,1
KABUPATEN NGANJUK,2020-01-01,BERAS MEDIUM,8694,RP/KG,0
KABUPATEN NGANJUK,2020-02-01,BERAS MEDIUM,8700,RP/KG,0
KABUPATEN NGANJUK,2020-03-01,BERAS MEDIUM,8800,RP/KG,0
KABUPATEN NGANJUK,2020-04-01,BERAS MEDIUM,9094,RP/KG,0
KABUPATEN NGANJUK,2020-05-01,BERAS MEDIUM,9125,RP/KG,0
KABUPATEN NGANJUK,2020-06-01,BERAS MEDIUM,9250,RP/KG,0
KABUPATEN NGANJUK,2020-07-01,BERAS MEDIUM,8600,RP/KG,0
KABUPATEN NGANJUK,2020-08-01,BERAS MEDIUM,8500,RP/KG,0
KABUPATEN NGANJUK,2020-09-01,BERAS MEDIUM,8813,RP/KG,0
KABUPATEN NGANJUK,2020-10-01,BERAS MEDIUM,8961,RP/KG,0
KABUPATEN NGANJUK,2020-11-01,BERAS MEDIUM,8500,RP/KG,0
KABUPATEN NGANJUK,2020-12-01,BERAS MEDIUM,8800,RP/KG,0
KABUPATEN NGANJUK,2021-01-01,BERAS MEDIUM,8775,RP/KG,0
KABUPATEN NGANJUK,2021-02-01,BERAS MEDIUM,8725,RP/KG,0
KABUPATEN NGANJUK,2021-03-01,BERAS MEDIUM,8738,RP/KG,0
KABUPATEN NGANJUK,2021-04-01,BERAS MEDIUM,8750,RP/KG,0
KABUPATEN NGANJUK,2021-05-01,BERAS MEDIUM,8750,RP/KG,0
KABUPATEN NGANJUK,2021-06-01,BERAS MEDIUM,9500,RP/KG,0
KABUPATEN NGANJUK,2021-07-01,BERAS MEDIUM,9500,RP/KG,0
KABUPATEN NGANJUK,2021-08-01,BERAS MEDIUM,9500,RP/KG,0
KABUPATEN NGANJUK,2021-09-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2021-10-01,BERAS MEDIUM,8000,RP/KG,0
KABUPATEN NGANJUK,2021-11-01,BERAS MEDIUM,8000,RP/KG,0
KABUPATEN NGANJUK,2021-12-01,BERAS MEDIUM,8000,RP/KG,0
KABUPATEN NGANJUK,2022-01-01,BERAS MEDIUM,8000,RP/KG,0
KABUPATEN NGANJUK,2022-02-01,BERAS MEDIUM,8375,RP/KG,0
KABUPATEN NGANJUK,2022-03-01,BERAS MEDIUM,8500,RP/KG,0
KABUPATEN NGANJUK,2022-04-01,BERAS MEDIUM,8917,RP/KG,0
KABUPATEN NGANJUK,2022-05-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-06-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-07-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-08-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-09-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-10-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-11-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2022-12-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN NGANJUK,2023-01-01,BERAS MEDIUM,10000,RP/KG,0
KABUPATEN NGANJUK,2023-02-01,BERAS MEDIUM,9433,RP/KG,0
KABUPATEN NGANJUK,2023-03-01,BERAS MEDIUM,10167,RP/KG,0
KABUPATEN NGANJUK,2023-04-01,BERAS MEDIUM,10125,RP/KG,0
KABUPATEN NGANJUK,2023-05-01,BERAS MEDIUM,10000,RP/KG,0
KABUPATEN NGANJUK,2023-06-01,BERAS MEDIUM,10000,RP/KG,0
KABUPATEN NGANJUK,2023-07-01,BERAS MEDIUM,10250,RP/KG,1
KABUPATEN NGANJUK,2023-08-01,BERAS MEDIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2023-09-01,BERAS MEDIUM,11500,RP/KG,0
KABUPATEN NGANJUK,2023-10-01,BERAS MEDIUM,11900,RP/KG,1
KABUPATEN NGANJUK,2023-11-01,BERAS MEDIUM,12300,RP/KG,1
KABUPATEN NGANJUK,2023-12-01,BERAS MEDIUM,12700,RP/KG,0
KABUPATEN NGANJUK,2024-01-01,BERAS MEDIUM,12494,RP/KG,0
KABUPATEN NGANJUK,2024-02-01,BERAS MEDIUM,12656,RP/KG,0
KABUPATEN NGANJUK,2024-03-01,BERAS MEDIUM,12038,RP/KG,0
KABUPATEN NGANJUK,2024-04-01,BERAS MEDIUM,11778,RP/KG,0
KABUPATEN NGANJUK,2024-05-01,BERAS MEDIUM,12108,RP/KG,0
KABUPATEN NGANJUK,2024-06-01,BERAS MEDIUM,12263,RP/KG,0
KABUPATEN NGANJUK,2024-07-01,BERAS MEDIUM,12672,RP/KG,0
KABUPATEN NGANJUK,2024-08-01,BERAS MEDIUM,12428,RP/KG,0
KABUPATEN NGANJUK,2024-09-01,BERAS MEDIUM,12500,RP/KG,0
KABUPATEN NGANJUK,2024-10-01,BERAS MEDIUM,12500,RP/KG,0
KABUPATEN NGANJUK,2024-11-01,BERAS MEDIUM,12213,RP/KG,1
KABUPATEN NGANJUK,2024-12-01,BERAS MEDIUM,11926,RP/KG,1
KABUPATEN NGANJUK,2025-01-01,BERAS MEDIUM,11639,RP/KG,0
KABUPATEN NGANJUK,2025-02-01,BERAS MEDIUM,12250,RP/KG,0
KABUPATEN NGANJUK,2025-03-01,BERAS MEDIUM,11661,RP/KG,0
KABUPATEN NGANJUK,2025-04-01,BERAS MEDIUM,11146,RP/KG,0
KABUPATEN NGANJUK,2025-05-01,BERAS MEDIUM,12650,RP/KG,0
KABUPATEN NGANJUK,2025-06-01,BERAS MEDIUM,13097,RP/KG,0
KABUPATEN NGANJUK,2025-07-01,BERAS MEDIUM,12511,RP/KG,0
KABUPATEN NGANJUK,2020-01-01,BERAS PREMIUM,10257,RP/KG,0
KABUPATEN NGANJUK,2020-02-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2020-03-01,BERAS PREMIUM,10417,RP/KG,0
KABUPATEN NGANJUK,2020-04-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN NGANJUK,2020-05-01,BERAS PREMIUM,10875,RP/KG,0
KABUPATEN NGANJUK,2020-06-01,BERAS PREMIUM,10844,RP/KG,0
KABUPATEN NGANJUK,2020-07-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2020-08-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2020-09-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2020-10-01,BERAS PREMIUM,10489,RP/KG,0
KABUPATEN NGANJUK,2020-11-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2020-12-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2021-01-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2021-02-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2021-03-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2021-04-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2021-05-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2021-06-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2021-07-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2021-08-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2021-09-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2021-10-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2021-11-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2021-12-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN NGANJUK,2022-01-01,BERAS PREMIUM,10667,RP/KG,0
KABUPATEN NGANJUK,2022-02-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-03-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-04-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-05-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-06-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-07-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-08-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-09-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-10-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-11-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2022-12-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN NGANJUK,2023-01-01,BERAS PREMIUM,11475,RP/KG,0
KABUPATEN NGANJUK,2023-02-01,BERAS PREMIUM,12222,RP/KG,0
KABUPATEN NGANJUK,2023-03-01,BERAS PREMIUM,11667,RP/KG,0
KABUPATEN NGANJUK,2023-04-01,BERAS PREMIUM,11500,RP/KG,0
KABUPATEN NGANJUK,2023-05-01,BERAS PREMIUM,11333,RP/KG,0
KABUPATEN NGANJUK,2023-06-01,BERAS PREMIUM,11500,RP/KG,0
KABUPATEN NGANJUK,2023-07-01,BERAS PREMIUM,11462,RP/KG,1
KABUPATEN NGANJUK,2023-08-01,BERAS PREMIUM,11425,RP/KG,0
KABUPATEN NGANJUK,2023-09-01,BERAS PREMIUM,12500,RP/KG,0
KABUPATEN NGANJUK,2023-10-01,BERAS PREMIUM,12833,RP/KG,1
KABUPATEN NGANJUK,2023-11-01,BERAS PREMIUM,13167,RP/KG,1
KABUPATEN NGANJUK,2023-12-01,BERAS PREMIUM,13500,RP/KG,0
KABUPATEN NGANJUK,2024-01-01,BERAS PREMIUM,13465,RP/KG,0
KABUPATEN NGANJUK,2024-02-01,BERAS PREMIUM,13744,RP/KG,0
KABUPATEN NGANJUK,2024-03-01,BERAS PREMIUM,13096,RP/KG,0
KABUPATEN NGANJUK,2024-04-01,BERAS PREMIUM,12778,RP/KG,0
KABUPATEN NGANJUK,2024-05-01,BERAS PREMIUM,13163,RP/KG,0
KABUPATEN NGANJUK,2024-06-01,BERAS PREMIUM,13275,RP/KG,0
KABUPATEN NGANJUK,2024-07-01,BERAS PREMIUM,14042,RP/KG,0
KABUPATEN NGANJUK,2024-08-01,BERAS PREMIUM,13833,RP/KG,0
KABUPATEN NGANJUK,2024-09-01,BERAS PREMIUM,14000,RP/KG,0
KABUPATEN NGANJUK,2024-10-01,BERAS PREMIUM,14000,RP/KG,0
KABUPATEN NGANJUK,2024-11-01,BERAS PREMIUM,13833,RP/KG,1
KABUPATEN NGANJUK,2024-12-01,BERAS PREMIUM,13667,RP/KG,1
KABUPATEN NGANJUK,2025-01-01,BERAS PREMIUM,13500,RP/KG,0
KABUPATEN NGANJUK,2025-02-01,BERAS PREMIUM,13000,RP/KG,0
KABUPATEN NGANJUK,2025-03-01,BERAS PREMIUM,12629,RP/KG,0
KABUPATEN NGANJUK,2025-04-01,BERAS PREMIUM,12146,RP/KG,0
KABUPATEN NGANJUK,2025-05-01,BERAS PREMIUM,13650,RP/KG,0
KABUPATEN NGANJUK,2025-06-01,BERAS PREMIUM,14000,RP/KG,0
KABUPATEN NGANJUK,2025-07-01,BERAS PREMIUM,13582,RP/KG,0
KABUPATEN NGANJUK,2020-01-01,GABAH KERING GILING,5842,RP/KG,0
KABUPATEN NGANJUK,2020-02-01,GABAH KERING GILING,5775,RP/KG,0
KABUPATEN NGANJUK,2020-03-01,GABAH KERING GILING,5388,RP/KG,0
KABUPATEN NGANJUK,2020-04-01,GABAH KERING GILING,5192,RP/KG,0
KABUPATEN NGANJUK,2020-05-01,GABAH KERING GILING,5263,RP/KG,0
KABUPATEN NGANJUK,2020-06-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN NGANJUK,2020-07-01,GABAH KERING GILING,5550,RP/KG,0
KABUPATEN NGANJUK,2020-08-01,GABAH KERING GILING,5800,RP/KG,0
KABUPATEN NGANJUK,2020-09-01,GABAH KERING GILING,5594,RP/KG,0
KABUPATEN NGANJUK,2020-10-01,GABAH KERING GILING,5509,RP/KG,0
KABUPATEN NGANJUK,2020-11-01,GABAH KERING GILING,5433,RP/KG,0
KABUPATEN NGANJUK,2020-12-01,GABAH KERING GILING,5700,RP/KG,0
KABUPATEN NGANJUK,2021-01-01,GABAH KERING GILING,5688,RP/KG,0
KABUPATEN NGANJUK,2021-02-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN NGANJUK,2021-03-01,GABAH KERING GILING,5225,RP/KG,0
KABUPATEN NGANJUK,2021-04-01,GABAH KERING GILING,5021,RP/KG,0
KABUPATEN NGANJUK,2021-05-01,GABAH KERING GILING,5021,RP/KG,0
KABUPATEN NGANJUK,2021-06-01,GABAH KERING GILING,4983,RP/KG,0
KABUPATEN NGANJUK,2021-07-01,GABAH KERING GILING,4767,RP/KG,0
KABUPATEN NGANJUK,2021-08-01,GABAH KERING GILING,4938,RP/KG,0
KABUPATEN NGANJUK,2021-09-01,GABAH KERING GILING,5000,RP/KG,0
KABUPATEN NGANJUK,2021-10-01,GABAH KERING GILING,5250,RP/KG,0
KABUPATEN NGANJUK,2021-11-01,GABAH KERING GILING,5200,RP/KG,0
KABUPATEN NGANJUK,2021-12-01,GABAH KERING GILING,5250,RP/KG,0
KABUPATEN NGANJUK,2022-01-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN NGANJUK,2022-02-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN NGANJUK,2022-03-01,GABAH KERING GILING,5200,RP/KG,0
KABUPATEN NGANJUK,2022-04-01,GABAH KERING GILING,4950,RP/KG,0
KABUPATEN NGANJUK,2022-05-01,GABAH KERING GILING,4950,RP/KG,0
KABUPATEN NGANJUK,2022-06-01,GABAH KERING GILING,4917,RP/KG,0
KABUPATEN NGANJUK,2022-07-01,GABAH KERING GILING,4850,RP/KG,0
KABUPATEN NGANJUK,2022-08-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN NGANJUK,2022-09-01,GABAH KERING GILING,5619,RP/KG,0
KABUPATEN NGANJUK,2022-10-01,GABAH KERING GILING,5750,RP/KG,0
KABUPATEN NGANJUK,2022-11-01,GABAH KERING GILING,5771,RP/KG,0
KABUPATEN NGANJUK,2022-12-01,GABAH KERING GILING,5975,RP/KG,0
KABUPATEN NGANJUK,2023-01-01,GABAH KERING GILING,6500,RP/KG,0
KABUPATEN NGANJUK,2023-02-01,GABAH KERING GILING,6533,RP/KG,0
KABUPATEN NGANJUK,2023-03-01,GABAH KERING GILING,5733,RP/KG,0
KABUPATEN NGANJUK,2023-04-01,GABAH KERING GILING,5838,RP/KG,0
KABUPATEN NGANJUK,2023-05-01,GABAH KERING GILING,5633,RP/KG,0
KABUPATEN NGANJUK,2023-06-01,GABAH KERING GILING,6100,RP/KG,0
KABUPATEN NGANJUK,2023-07-01,GABAH KERING GILING,6375,RP/KG,1
KABUPATEN NGANJUK,2023-08-01,GABAH KERING GILING,6650,RP/KG,0
KABUPATEN NGANJUK,2023-09-01,GABAH KERING GILING,7200,RP/KG,0
KABUPATEN NGANJUK,2023-10-01,GABAH KERING GILING,7467,RP/KG,1
KABUPATEN NGANJUK,2023-11-01,GABAH KERING GILING,7733,RP/KG,1
KABUPATEN NGANJUK,2023-12-01,GABAH KERING GILING,8000,RP/KG,0
KABUPATEN NGANJUK,2024-01-01,GABAH KERING GILING,8652,RP/KG,0
KABUPATEN NGANJUK,2024-02-01,GABAH KERING GILING,8533,RP/KG,0
KABUPATEN NGANJUK,2024-03-01,GABAH KERING GILING,7233,RP/KG,0
KABUPATEN NGANJUK,2024-04-01,GABAH KERING GILING,6967,RP/KG,0
KABUPATEN NGANJUK,2024-05-01,GABAH KERING GILING,6763,RP/KG,0
KABUPATEN NGANJUK,2024-06-01,GABAH KERING GILING,7469,RP/KG,0
KABUPATEN NGANJUK,2024-07-01,GABAH KERING GILING,7717,RP/KG,0
KABUPATEN NGANJUK,2024-08-01,GABAH KERING GILING,7751,RP/KG,0
KABUPATEN NGANJUK,2024-09-01,GABAH KERING GILING,7825,RP/KG,0
KABUPATEN NGANJUK,2024-10-01,GABAH KERING GILING,7433,RP/KG,0
KABUPATEN NGANJUK,2024-11-01,GABAH KERING GILING,7469,RP/KG,1
KABUPATEN NGANJUK,2024-12-01,GABAH KERING GILING,7504,RP/KG,1
KABUPATEN NGANJUK,2025-01-01,GABAH KERING GILING,7540,RP/KG,0
KABUPATEN NGANJUK,2025-02-01,GABAH KERING GILING,6633,RP/KG,0
KABUPATEN NGANJUK,2025-03-01,GABAH KERING GILING,7257,RP/KG,0
KABUPATEN NGANJUK,2025-04-01,GABAH KERING GILING,6360,RP/KG,0
KABUPATEN NGANJUK,2025-05-01,GABAH KERING GILING,7577,RP/KG,0
KABUPATEN NGANJUK,2025-06-01,GABAH KERING GILING,7950,RP/KG,0
KABUPATEN NGANJUK,2025-07-01,GABAH KERING GILING,7912,RP/KG,0
KABUPATEN NGANJUK,2020-01-01,GABAH KERING PANEN,4861,RP/KG,0
KABUPATEN NGANJUK,2020-02-01,GABAH KERING PANEN,4733,RP/KG,0
KABUPATEN NGANJUK,2020-03-01,GABAH KERING PANEN,4579,RP/KG,0
KABUPATEN NGANJUK,2020-04-01,GABAH KERING PANEN,4093,RP/KG,0
KABUPATEN NGANJUK,2020-05-01,GABAH KERING PANEN,4333,RP/KG,0
KABUPATEN NGANJUK,2020-06-01,GABAH KERING PANEN,4598,RP/KG,0
KABUPATEN NGANJUK,2020-07-01,GABAH KERING PANEN,4505,RP/KG,0
KABUPATEN NGANJUK,2020-08-01,GABAH KERING PANEN,4600,RP/KG,0
KABUPATEN NGANJUK,2020-09-01,GABAH KERING PANEN,4781,RP/KG,0
KABUPATEN NGANJUK,2020-10-01,GABAH KERING PANEN,4875,RP/KG,0
KABUPATEN NGANJUK,2020-11-01,GABAH KERING PANEN,4340,RP/KG,0
KABUPATEN NGANJUK,2020-12-01,GABAH KERING PANEN,4163,RP/KG,0
KABUPATEN NGANJUK,2021-01-01,GABAH KERING PANEN,4529,RP/KG,0
KABUPATEN NGANJUK,2021-02-01,GABAH KERING PANEN,4400,RP/KG,0
KABUPATEN NGANJUK,2021-03-01,GABAH KERING PANEN,3973,RP/KG,0
KABUPATEN NGANJUK,2021-04-01,GABAH KERING PANEN,3922,RP/KG,0
KABUPATEN NGANJUK,2021-05-01,GABAH KERING PANEN,3922,RP/KG,0
KABUPATEN NGANJUK,2021-06-01,GABAH KERING PANEN,4117,RP/KG,0
KABUPATEN NGANJUK,2021-07-01,GABAH KERING PANEN,3928,RP/KG,0
KABUPATEN NGANJUK,2021-08-01,GABAH KERING PANEN,4150,RP/KG,0
KABUPATEN NGANJUK,2021-09-01,GABAH KERING PANEN,4167,RP/KG,0
KABUPATEN NGANJUK,2021-10-01,GABAH KERING PANEN,4700,RP/KG,0
KABUPATEN NGANJUK,2021-11-01,GABAH KERING PANEN,4500,RP/KG,0
KABUPATEN NGANJUK,2021-12-01,GABAH KERING PANEN,4506,RP/KG,0
KABUPATEN NGANJUK,2022-01-01,GABAH KERING PANEN,4500,RP/KG,0
KABUPATEN NGANJUK,2022-02-01,GABAH KERING PANEN,4600,RP/KG,0
KABUPATEN NGANJUK,2022-03-01,GABAH KERING PANEN,4150,RP/KG,0
KABUPATEN NGANJUK,2022-04-01,GABAH KERING PANEN,4044,RP/KG,0
KABUPATEN NGANJUK,2022-05-01,GABAH KERING PANEN,4088,RP/KG,1
KABUPATEN NGANJUK,2022-06-01,GABAH KERING PANEN,4133,RP/KG,0
KABUPATEN NGANJUK,2022-07-01,GABAH KERING PANEN,4183,RP/KG,0
KABUPATEN NGANJUK,2022-08-01,GABAH KERING PANEN,4417,RP/KG,0
KABUPATEN NGANJUK,2022-09-01,GABAH KERING PANEN,4841,RP/KG,0
KABUPATEN NGANJUK,2022-10-01,GABAH KERING PANEN,5050,RP/KG,0
KABUPATEN NGANJUK,2022-11-01,GABAH KERING PANEN,5150,RP/KG,0
KABUPATEN NGANJUK,2022-12-01,GABAH KERING PANEN,5267,RP/KG,1
KABUPATEN NGANJUK,2023-01-01,GABAH KERING PANEN,5383,RP/KG,1
KABUPATEN NGANJUK,2023-02-01,GABAH KERING PANEN,5500,RP/KG,0
KABUPATEN NGANJUK,2023-03-01,GABAH KERING PANEN,4867,RP/KG,0
KABUPATEN NGANJUK,2023-04-01,GABAH KERING PANEN,5375,RP/KG,0
KABUPATEN NGANJUK,2023-05-01,GABAH KERING PANEN,5300,RP/KG,0
KABUPATEN NGANJUK,2023-06-01,GABAH KERING PANEN,5400,RP/KG,0
KABUPATEN NGANJUK,2023-07-01,GABAH KERING PANEN,5700,RP/KG,1
KABUPATEN NGANJUK,2023-08-01,GABAH KERING PANEN,6000,RP/KG,0
KABUPATEN NGANJUK,2023-09-01,GABAH KERING PANEN,6017,RP/KG,0
KABUPATEN NGANJUK,2023-10-01,GABAH KERING PANEN,6378,RP/KG,1
KABUPATEN NGANJUK,2023-11-01,GABAH KERING PANEN,6739,RP/KG,1
KABUPATEN NGANJUK,2023-12-01,GABAH KERING PANEN,7100,RP/KG,0
KABUPATEN NGANJUK,2024-01-01,GABAH KERING PANEN,7492,RP/KG,0
KABUPATEN NGANJUK,2024-02-01,GABAH KERING PANEN,7433,RP/KG,0
KABUPATEN NGANJUK,2024-03-01,GABAH KERING PANEN,6008,RP/KG,0
KABUPATEN NGANJUK,2024-04-01,GABAH KERING PANEN,5589,RP/KG,0
KABUPATEN NGANJUK,2024-05-01,GABAH KERING PANEN,5713,RP/KG,0
KABUPATEN NGANJUK,2024-06-01,GABAH KERING PANEN,6544,RP/KG,0
KABUPATEN NGANJUK,2024-07-01,GABAH KERING PANEN,6828,RP/KG,0
KABUPATEN NGANJUK,2024-08-01,GABAH KERING PANEN,6819,RP/KG,0
KABUPATEN NGANJUK,2024-09-01,GABAH KERING PANEN,6800,RP/KG,0
KABUPATEN NGANJUK,2024-10-01,GABAH KERING PANEN,6458,RP/KG,0
KABUPATEN NGANJUK,2024-11-01,GABAH KERING PANEN,6472,RP/KG,1
KABUPATEN NGANJUK,2024-12-01,GABAH KERING PANEN,6486,RP/KG,1
KABUPATEN NGANJUK,2025-01-01,GABAH KERING PANEN,6500,RP/KG,0
KABUPATEN NGANJUK,2025-02-01,GABAH KERING PANEN,6492,RP/KG,0
KABUPATEN NGANJUK,2025-03-01,GABAH KERING PANEN,6298,RP/KG,0
KABUPATEN NGANJUK,2025-04-01,GABAH KERING PANEN,6167,RP/KG,0
KABUPATEN NGANJUK,2025-05-01,GABAH KERING PANEN,6613,RP/KG,0
KABUPATEN NGANJUK,2025-06-01,GABAH KERING PANEN,6831,RP/KG,0
KABUPATEN NGANJUK,2025-07-01,GABAH KERING PANEN,6972,RP/KG,0
KABUPATEN NGANJUK,2020-01-01,JAGUNG PIPIL KERING,3843,RP/KG,0
KABUPATEN NGANJUK,2020-02-01,JAGUNG PIPIL KERING,3900,RP/KG,0
KABUPATEN NGANJUK,2020-03-01,JAGUNG PIPIL KERING,3900,RP/KG,0
KABUPATEN NGANJUK,2020-04-01,JAGUNG PIPIL KERING,3900,RP/KG,0
KABUPATEN NGANJUK,2020-05-01,JAGUNG PIPIL KERING,4050,RP/KG,0
KABUPATEN NGANJUK,2020-06-01,JAGUNG PIPIL KERING,4280,RP/KG,0
KABUPATEN NGANJUK,2020-07-01,JAGUNG PIPIL KERING,3837,RP/KG,0
KABUPATEN NGANJUK,2020-08-01,JAGUNG PIPIL KERING,3788,RP/KG,0
KABUPATEN NGANJUK,2020-09-01,JAGUNG PIPIL KERING,3788,RP/KG,0
KABUPATEN NGANJUK,2020-10-01,JAGUNG PIPIL KERING,3779,RP/KG,0
KABUPATEN NGANJUK,2020-11-01,JAGUNG PIPIL KERING,3600,RP/KG,0
KABUPATEN NGANJUK,2020-12-01,JAGUNG PIPIL KERING,3800,RP/KG,0
KABUPATEN NGANJUK,2021-01-01,JAGUNG PIPIL KERING,3800,RP/KG,0
KABUPATEN NGANJUK,2021-02-01,JAGUNG PIPIL KERING,3875,RP/KG,0
KABUPATEN NGANJUK,2021-03-01,JAGUNG PIPIL KERING,4100,RP/KG,0
KABUPATEN NGANJUK,2021-04-01,JAGUNG PIPIL KERING,4300,RP/KG,0
KABUPATEN NGANJUK,2021-05-01,JAGUNG PIPIL KERING,4300,RP/KG,0
KABUPATEN NGANJUK,2021-06-01,JAGUNG PIPIL KERING,4875,RP/KG,0
KABUPATEN NGANJUK,2021-07-01,JAGUNG PIPIL KERING,5200,RP/KG,0
